maison,site_web,lien_ats,ats_kind,etat,detail
invidia,https://invidia1973.com/,,,NON_RESOLUE,site en erreur au probe
jones,https://www.jones-fashion.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
j.m. weston,https://eu.jmweston.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
horus x,https://horus-x.com/,,,NON_RESOLUE,site en erreur au probe
l'envers,https://www.lenversfashion.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
laura elizabeth jewelry,https://www.lauraelizabethjewelry.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
hatley,https://www.hatley.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
jill by jill stuart,http://www.jillbyjillstuart.jp/,,,NON_RESOLUE,aucun ATS détecté sur le site
hilary macmillan,https://www.hilarymacmillan.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
gabe's,https://www.gabesstores.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
k+k schuh-center,https://www.k-und-k-schuhcenter.de/,,,NON_RESOLUE,aucun ATS détecté sur le site
jo malone,https://www.jomalone.ru/,,,NON_RESOLUE,site en erreur au probe
j&joy,https://jandjoy.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
hunkemöller,https://www.hunkemoller.nl/,,,NON_RESOLUE,aucun ATS détecté sur le site
h samuel,https://www.hsamuel.co.uk/,,,NON_RESOLUE,aucun ATS détecté sur le site
humble chic,https://www.humblechic.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
hide&jack,https://hideandjack.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
halada,https://www.halada.cz/,,,NON_RESOLUE,aucun ATS détecté sur le site
kaimana,http://kaimana.shop/,,,NON_RESOLUE,aucun ATS détecté sur le site
jewelina,https://www.jewelina.de/,,,NON_RESOLUE,aucun ATS détecté sur le site
hann jewelry,https://www.hannjewelry.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
lita by ciara,https://thehouseoflrc.com/pages/lita-by-ciara,,,NON_RESOLUE,aucun ATS détecté sur le site
holding court,https://holdingcourtinc.com/?_ef_transaction_id=&oid=378&affid=1,,,NON_RESOLUE,aucun ATS détecté sur le site
ivy & elder,https://ivyandelder.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
heavy tools,https://www.heavytools.sk/,,,NON_RESOLUE,aucun ATS détecté sur le site
gazur,https://gazur.de/en,,,NON_RESOLUE,aucun ATS détecté sur le site
hanson skincare,http://hansonskincare.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
kjaer weis,https://kjaerweis.com/,,,NON_RESOLUE,site en erreur au probe
fonem,https://fonemeurope.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
jacksons,http://www.jacksonsofreading.co.uk/,,,NON_RESOLUE,aucun ATS détecté sur le site
i luv it,http://www.iluvit.ca/,,,NON_RESOLUE,aucun ATS détecté sur le site
illumia skincare products,http://illumiaproducts.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
joie,https://www.joie.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
le labo,https://www.lelabofragrances.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
julietè skin rituals,https://julieteskin.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
la perla,https://www.laperla.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
iheart,https://www.iheart.de/,,,NON_RESOLUE,aucun ATS détecté sur le site
jamnatura,http://www.jamnatura.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
hey honey,http://www.heyhoney.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
gessica albu,https://www.gessicaalbu.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
hamza,https://hamza.ro/,,,NON_RESOLUE,aucun ATS détecté sur le site
jbs,https://www.jbs.dk/,,,NON_RESOLUE,aucun ATS détecté sur le site
kapok knot,https://kapok-knot.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
kraemer-gruppe,https://juweliere-kraemer.de/,,,NON_RESOLUE,aucun ATS détecté sur le site
horlogerie viot,http://www.jbviot.fr/,,,NON_RESOLUE,aucun ATS détecté sur le site
hemptopia,https://www.hemptopia.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
kitsch,http://www.mykitsch.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
jessyline,https://www.efashion-paris.com/en/vendeurs/jessy-line-1688.html,,,NON_RESOLUE,aucun ATS détecté sur le site
jaggad,https://www.jaggad.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
lee cooper,https://www.leecooper.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
jj footwear,https://www.jjfootwear.nl/,,,NON_RESOLUE,aucun ATS détecté sur le site
highciti,https://highciti.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
idle,https://beidle.co/,,,NON_RESOLUE,aucun ATS détecté sur le site
jantzen,https://jantzen.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
hempz,http://www.hempz.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
immortal perfumes,https://www.immortalperfumes.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
gxg,https://www.gxggroup.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
harry ritchie's,https://harryritchies.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
hetty friedman designs,http://www.hettyfriedmandesigns.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
jouer studios,https://jouerstudios.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
karen kane,https://www.karenkane.com/,,,NON_RESOLUE,site en erreur au probe
jane lushka,https://janelushka.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
live free,http://freelivingco.co/,,,NON_RESOLUE,aucun ATS détecté sur le site
hocosa,https://danishwool.com/collections/hocosa-of-switzerland-all-ages,,,NON_RESOLUE,site en erreur au probe
jean marc paris,https://jeanmarcparis.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
kash,http://www.kash.it/,,,NON_RESOLUE,aucun ATS détecté sur le site
leo pizzo,https://www.leopizzo.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
garrard,https://www.garrard.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
joeone,https://www.joeone.cn/,,,NON_RESOLUE,aucun ATS détecté sur le site
foschini,https://www.foschini.co.za/,,,NON_RESOLUE,aucun ATS détecté sur le site
kokomo,https://www.kokomo-jewellery.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
hunting season,https://www.hunting-season.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
havu watches oy,https://www.havuwatches.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
hardware,https://hardware-bags.de/,,,NON_RESOLUE,site en erreur au probe
infinitealoe,https://www.infinitealoe.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
johann maria farina gegenüber dem jülichs-platz,http://www.farina1709.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
hiroshima sogo,https://www.sogo-seibu.jp/hiroshima/,,,NON_RESOLUE,site en erreur au probe
jollity & co.,https://shopjollity.co/,,,NON_RESOLUE,aucun ATS détecté sur le site
hippirhino,https://hippirhino.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
hoopers,http://www.hoopersstores.com/,,,NON_RESOLUE,site en erreur au probe
halonen,https://www.halonen.fi/,,,NON_RESOLUE,site en erreur au probe
jumperfabriken,https://www.jumperfabriken.se/,,,NON_RESOLUE,aucun ATS détecté sur le site
ladress,https://www.ladress.com/en/home/,,,NON_RESOLUE,site en erreur au probe
ile de beaute,http://iledebeaute.ru/,,,NON_RESOLUE,aucun ATS détecté sur le site
jeuneora,http://jeuneora.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
jaxon lane,https://jaxonlane.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
jovi rose skin,http://joviroseskin.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
ikkho,https://www.ikkho.co/,,,NON_RESOLUE,aucun ATS détecté sur le site
jecca blac,https://jeccablac.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
hume supernatural,https://humesupernatural.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
kuwalla tee,https://kuwallatee.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
just this - feminine care est 2024,http://wearejustthis.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
jeffree star cosmetics,https://jeffreestarcosmetics.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
joanna vargas,http://www.joannavargas.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
glamorise,https://glamorise.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
gentle monster,https://www.gentlemonster.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
katharine hamnett,https://katharinehamnett.com/usd,,,NON_RESOLUE,aucun ATS détecté sur le site
koradior,http://www.koradior.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
hat junkie,https://www.hatjunkie.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
i̇ç giyim özel,https://www.icgiyimozel.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
inuikii,https://www.inuikii.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
lévans,http://levansbeauty.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
joostricot,https://joostricot.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
lancerto,https://www.lancerto.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
journal standard,https://journal-standard.jp/,,,NON_RESOLUE,aucun ATS détecté sur le site
hey gang,https://theheygang.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
isbjörn of sweden,https://www.isbjornofsweden.com/en,,,NON_RESOLUE,aucun ATS détecté sur le site
hbface,https://www.hbface.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
irene luft,https://ireneluft.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
homebody,https://homebody.co.uk/,,,NON_RESOLUE,aucun ATS détecté sur le site
lieblingsstück,https://www.lieblingsstueck.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
in corio,https://www.incorio.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
lojas renner,https://www.lojasrenner.com.br/,,,NON_RESOLUE,site en erreur au probe
italian fashion by guazzone,https://www.italianfashion.pl/,,,NON_RESOLUE,aucun ATS détecté sur le site
joeleen torvick,https://www.joeleentorvick.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
hyde wares,https://www.hydewares.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
jimmy choo,https://jimmychoo.com/,,,NON_RESOLUE,site en erreur au probe
latelita,https://www.latelita.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
judydoll,https://judydoll.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
jungkraut,https://jungkraut.ch/,,,NON_RESOLUE,aucun ATS détecté sur le site
just bite me,https://justbiteme.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
hopeless lingerie,https://hopelesslingerie.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
happy plant botanicals,https://happyplantbotanicals.com/,,,NON_RESOLUE,site en erreur au probe
lazarini,https://lazarini.eu/,,,NON_RESOLUE,aucun ATS détecté sur le site
gold palace,https://goldpalace.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
gil bret,https://bettybarclay.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
joremillinery,https://joremi.jimdofree.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
kps essentials,http://www.kpsessentials.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
kenny s.,https://www.kennys.de/,,,NON_RESOLUE,aucun ATS détecté sur le site
imperial riding,https://imperialriding.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
hiroshima mitsukoshi,https://www.mitsukoshi.mistore.jp/hiroshima.html,,,NON_RESOLUE,site en erreur au probe
lorenzi,https://lorenzishoes.it/,,,NON_RESOLUE,aucun ATS détecté sur le site
ina kent,https://www.inakent.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
jenny yoo,https://www.jennyyoo.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
juvenia,http://www.juvenia.ch/,,,NON_RESOLUE,aucun ATS détecté sur le site
kaduy,http://www.kaduy.cn/,,,NON_RESOLUE,aucun ATS détecté sur le site
hotiç,https://www.hotic.com.tr/,,,NON_RESOLUE,aucun ATS détecté sur le site
herbivore botanicals,http://www.herbivorebotanicals.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
juwelenkind,https://juwelenkindschmuck.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
jiaoxia,https://official.beneunder.com/about,,,NON_RESOLUE,aucun ATS détecté sur le site
glamnetic,https://www.glamnetic.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
la come di,https://www.lacomedi.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
juwelier milena wilmsen,https://www.schmuck-shop.at/,,,NON_RESOLUE,aucun ATS détecté sur le site
jyoti - fair works,https://jyoti-fairworks.org/en?oid=9&affid=1&source_id=GoY-rating&sub1=brandpage,,,NON_RESOLUE,site en erreur au probe
furfur,https://furfurfur.jp/,,,NON_RESOLUE,site en erreur au probe
kualesa,https://kualesa.co/,,,NON_RESOLUE,aucun ATS détecté sur le site
i am skincare for men,http://iammencare.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
ingreendients,https://ingreendients.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
le temps des cerises,https://www.letempsdescerises.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
ici paris xl,https://www.iciparisxl.lu/,,,NON_RESOLUE,site en erreur au probe
jones road beauty,http://jonesroadbeauty.com/,,,NON_RESOLUE,site en erreur au probe
limelife by alcone,http://www.limelifebyalcone.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
kaft,https://www.kaft.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
kuwaii,https://kuwaii.com.au/,,,NON_RESOLUE,aucun ATS détecté sur le site
kaos,https://www.itskaos.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
homecourt,https://homecourt.co/,,,NON_RESOLUE,aucun ATS détecté sur le site
j label,https://www.jlabel.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
gaëlle constantini,https://en.gaelleconstantini.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
inman,http://www.inman.com.cn/,,,NON_RESOLUE,aucun ATS détecté sur le site
intimissimi,https://world.intimissimi.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
julia june,https://www.juliajune.be/,,,NON_RESOLUE,aucun ATS détecté sur le site
jack london,https://shop.jacklondon.com.au/,,,NON_RESOLUE,site en erreur au probe
keikyu department store,https://www.keikyu-depart.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
humanrace,https://www.humanrace.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
kala fashion,https://www.kalafashion.de/,,,NON_RESOLUE,aucun ATS détecté sur le site
jw pei,https://www.jwpei.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
inis meáin,https://inismeain.ie/,,,NON_RESOLUE,aucun ATS détecté sur le site
invicta,https://www.invicta.it/,,,NON_RESOLUE,aucun ATS détecté sur le site
louis vuitton,https://louisvuitton.com/,,,NON_RESOLUE,site en erreur au probe
goodee,https://www.goodeeworld.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
leisure lab,https://theleisurelab.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
kappa,https://www.kappa-shop.de/,,,NON_RESOLUE,aucun ATS détecté sur le site
idi clothing,https://idiclothing.com/,,,NON_RESOLUE,site en erreur au probe
hi-tec japan,https://www.hitec-footwear.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
karine augis,https://karineaugis.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
ilusión,https://www.ilusion.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
just peachy,https://www.justpeachybasics.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
jubitom,https://jubitom.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
kastlfel,https://kastlfel.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
hotsquash,https://www.hotsquash.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
kilian,https://www.bykilian.com/,,,NON_RESOLUE,site en erreur au probe
jlo beauty,https://www.jlobeauty.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
kiğılı,https://www.kigili.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
gntl,https://gntlskin.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
joyn,https://www.joynbags.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
kampos,https://kampos.com/?oid=172&affid=1&source_id=GoY-rating&sub1=brandpage,,,NON_RESOLUE,aucun ATS détecté sur le site
kiton,https://kiton.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
l'artisan parfumeur,http://www.artisanparfumeur.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
granelito,https://granelito.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
lovlife,https://weibo.com/u/6045039559,,,NON_RESOLUE,aucun ATS détecté sur le site
just bee queen,https://justbeequeen.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
karen millen,https://www.karenmillen.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
luke 1977,https://www.luke1977.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
harvey haven lavender farm,http://www.harveyhaven.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
junk plastic rehab,https://junkplasticrehab.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
ken shoe fashion,https://kenshoefashion.be/be-nl/home,,,NON_RESOLUE,aucun ATS détecté sur le site
justfab,https://www.justfab.co.uk/,,,NON_RESOLUE,aucun ATS détecté sur le site
ippolita,https://www.ippolita.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
kirk's,http://www.kirkssoap.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
hnp,https://www.inspiredbeauty.com/,,,NON_RESOLUE,site en erreur au probe
iwataya,http://www.i.iwataya-mitsukoshi.co.jp/,,,NON_RESOLUE,aucun ATS détecté sur le site
kahina giving beauty,http://kahina-givingbeauty.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
hunter original,https://www.hunterboots.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
little pitterpat,http://www.littlepitterpat.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
kazani,http://www.kazanihair.com/,,,NON_RESOLUE,site en erreur au probe
ines de la fressange,https://en.inesdelafressange.fr/,,,NON_RESOLUE,aucun ATS détecté sur le site
indiebride,https://indiebridelondon.co.uk/,,,NON_RESOLUE,aucun ATS détecté sur le site
jyano hair care,http://www.jyanohaircare.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
katherine parr,http://www.katherineparr.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
luxxxxe,https://www.luxxxxe.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
kascha-c,https://www.kascha-c.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
healthy hoohoo®,http://healthyhoohoo.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
honeybee gardens,http://www.honeybeegardens.com/,,,NON_RESOLUE,aucun ATS détecté sur le site
